Acadian_Flycatcher_0040_795629.jpg,037.Acadian_Flycatcher,6,12,12,7,3,7,4,11,6,12,12,11,2,7,11,7,7,2,4,1,0,3,3,12,7,11,7,3
Acadian_Flycatcher_0041_795605.jpg,037.Acadian_Flycatcher,6,12,12,15,4,7,2,5,6,15,14,10,2,1,5,7,15,0,4,13,0,0,4,7,15,1,5,2
Acadian_Flycatcher_0042_29127.jpg,037.Acadian_Flycatcher,6,6,6,6,4,6,4,5,7,15,6,10,2,6,5,15,6,5,1,13,3,0,0,6,5,14,6,2
Acadian_Flycatcher_0044_795624.jpg,037.Acadian_Flycatcher,6,14,1,15,4,1,4,1,7,15,5,10,2,1,1,1,15,0,4,13,0,0,4,1,11,1,1,1
Acadian_Flycatcher_0045_795587.jpg,037.Acadian_Flycatcher,7,11,5,12,3,12,4,5,7,12,12,11,2,5,5,5,12,3,4,13,3,3,0,12,5,5,5,2
Acadian_Flycatcher_0046_795596.jpg,037.Acadian_Flycatcher,6,12,15,12,0,15,1,15,10,12,12,10,2,5,12,5,12,2,1,7,4,0,0,12,15,5,5,0
Acadian_Flycatcher_0047_795593.jpg,037.Acadian_Flycatcher,6,11,11,5,0,15,2,15,7,5,11,10,2,11,5,14,5,5,1,8,4,0,0,5,15,14,11,0
Acadian_Flycatcher_0049_795580.jpg,037.Acadian_Flycatcher,6,14,14,12,3,7,4,15,7,12,7,10,2,7,1,7,12,0,4,13,0,0,0,7,11,5,7,3
Acadian_Flycatcher_0050_795608.jpg,037.Acadian_Flycatcher,6,15,15,15,4,15,6,15,11,15,15,14,0,15,15,15,15,5,1,13,4,4,4,11,15,5,15,4
Acadian_Flycatcher_0051_29077.jpg,037.Acadian_Flycatcher,6,14,7,15,4,7,1,7,6,15,12,10,2,7,15,7,15,5,1,13,0,0,4,7,11,5,7,3
Acadian_Flycatcher_0052_795610.jpg,037.Acadian_Flycatcher,6,14,11,12,2,15,2,15,6,12,12,10,2,15,12,15,14,3,1,13,4,4,0,14,15,1,15,4
Acadian_Flycatcher_0053_795620.jpg,037.Acadian_Flycatcher,6,6,11,12,4,1,5,12,7,1,5,10,2,15,15,1,12,1,4,13,0,3,3,1,11,14,1,2
Acadian_Flycatcher_0054_29113.jpg,037.Acadian_Flycatcher,6,14,14,14,0,14,5,14,7,14,14,10,2,7,14,14,14,5,4,13,0,0,0,1,5,6,7,2
Acadian_Flycatcher_0055_795609.jpg,037.Acadian_Flycatcher,7,12,12,12,2,5,2,12,1,5,5,10,2,11,11,5,12,4,1,13,0,0,0,11,11,11,14,2
Acadian_Flycatcher_0056_29086.jpg,037.Acadian_Flycatcher,6,14,14,14,0,14,2,14,7,14,14,1,2,1,14,14,15,0,1,13,0,3,4,14,14,10,14,2
Acadian_Flycatcher_0058_795602.jpg,037.Acadian_Flycatcher,6,11,7,12,0,7,3,7,6,12,12,10,2,7,7,7,12,0,1,13,0,0,0,7,11,14,7,3
Acadian_Flycatcher_0060_795604.jpg,037.Acadian_Flycatcher,6,12,14,14,0,14,5,1,7,14,14,10,2,14,14,14,14,0,1,13,0,3,0,14,15,14,14,2
Acadian_Flycatcher_0064_795584.jpg,037.Acadian_Flycatcher,1,14,12,12,3,5,2,5,8,12,12,10,2,1,5,1,12,0,4,13,3,3,3,1,15,1,1,3
Acadian_Flycatcher_0065_29070.jpg,037.Acadian_Flycatcher,6,14,14,15,0,14,6,15,6,14,14,10,2,14,15,14,15,5,4,13,2,4,4,14,15,14,14,2
Acadian_Flycatcher_0066_29190.jpg,037.Acadian_Flycatcher,6,6,7,6,0,7,2,7,6,12,12,10,2,7,7,7,6,2,4,10,0,0,0,7,5,14,7,2
Acadian_Flycatcher_0067_29197.jpg,037.Acadian_Flycatcher,6,14,14,15,4,14,6,14,5,15,15,10,0,11,15,14,15,5,1,13,3,4,4,14,14,1,14,3
Acadian_Flycatcher_0069_795579.jpg,037.Acadian_Flycatcher,1,1,14,6,0,14,2,14,6,14,12,10,1,14,14,14,6,0,4,7,0,2,3,1,11,14,6,3
Acadian_Flycatcher_0071_795627.jpg,037.Acadian_Flycatcher,6,11,11,14,0,1,1,11,6,14,1,10,2,1,11,1,14,0,1,8,2,0,0,1,11,1,1,2
Acadian_Flycatcher_0072_795603.jpg,037.Acadian_Flycatcher,6,15,15,15,4,15,6,15,11,15,15,14,3,15,15,15,15,5,1,13,4,4,4,7,15,15,15,4
Acadian_Flycatcher_0073_795628.jpg,037.Acadian_Flycatcher,6,15,15,14,0,15,6,15,7,14,14,10,2,14,15,14,14,0,4,13,4,4,0,14,11,14,14,4
American_Crow_0001_25053.jpg,029.American_Crow,1,11,11,11,0,11,3,11,7,11,11,10,0,11,11,11,11,1,3,13,0,0,0,11,11,11,11,0
American_Crow_0002_25122.jpg,029.American_Crow,1,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,11,1,4,9,0,0,0,11,5,11,11,0
American_Crow_0003_25130.jpg,029.American_Crow,6,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,5,3,8,0,0,0,11,11,11,11,0
American_Crow_0004_25819.jpg,029.American_Crow,7,11,11,11,0,11,2,11,7,11,11,10,2,11,11,11,11,5,3,9,0,0,3,11,5,11,11,0
American_Crow_0011_25151.jpg,029.American_Crow,1,11,11,11,0,11,3,11,5,11,11,10,0,11,11,11,11,0,1,6,0,0,0,11,11,11,11,0
American_Crow_0014_25287.jpg,029.American_Crow,6,5,11,11,0,11,4,11,7,11,11,10,0,11,11,11,11,2,3,5,0,0,0,11,11,5,14,0
American_Crow_0016_25112.jpg,029.American_Crow,1,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,0,3,10,0,0,0,11,11,11,11,0
American_Crow_0020_25618.jpg,029.American_Crow,6,11,11,11,0,11,3,11,7,11,11,10,0,11,11,11,11,2,3,7,0,0,0,11,11,11,11,0
American_Crow_0021_25137.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,0,3,10,0,0,0,11,11,11,11,0
American_Crow_0025_25522.jpg,029.American_Crow,6,11,11,11,0,11,4,11,6,11,11,10,2,11,11,11,11,0,3,13,0,0,0,11,11,11,11,0
American_Crow_0027_25146.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,5,1,13,0,0,0,11,11,11,11,0
American_Crow_0030_25092.jpg,029.American_Crow,7,11,11,11,0,11,5,11,7,11,11,10,2,11,11,11,11,0,1,13,0,0,0,11,11,5,11,0
American_Crow_0031_25433.jpg,029.American_Crow,6,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,1,3,13,0,0,0,11,5,11,11,0
American_Crow_0036_25313.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,0,1,10,0,0,0,11,11,11,11,0
American_Crow_0039_25061.jpg,029.American_Crow,1,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,5,3,13,0,0,0,11,11,11,11,0
American_Crow_0043_25666.jpg,029.American_Crow,6,11,11,11,0,11,5,11,7,11,11,10,0,11,15,11,11,1,3,13,0,0,0,11,11,11,11,0
American_Crow_0047_25397.jpg,029.American_Crow,6,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,11,5,1,13,0,0,0,11,11,11,11,0
American_Crow_0050_25255.jpg,029.American_Crow,1,11,11,11,0,11,3,11,7,11,11,10,0,11,11,11,11,1,1,13,0,0,0,11,11,11,11,0
American_Crow_0051_25505.jpg,029.American_Crow,1,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,3,3,5,0,0,0,11,11,11,11,0
American_Crow_0053_25203.jpg,029.American_Crow,1,11,11,11,0,11,4,11,7,11,11,10,0,11,15,11,11,5,3,13,0,0,0,11,11,11,11,0
American_Crow_0059_25599.jpg,029.American_Crow,6,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,0,3,13,0,0,0,11,11,11,11,0
American_Crow_0062_25587.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,5,3,13,0,0,0,11,11,11,11,0
American_Crow_0066_25827.jpg,029.American_Crow,6,11,11,11,0,11,6,11,7,11,11,10,2,11,11,11,11,0,3,1,0,0,0,11,11,11,11,0
American_Crow_0067_25443.jpg,029.American_Crow,7,11,11,11,0,11,6,11,7,11,11,10,2,11,11,11,11,5,1,13,0,0,0,11,5,11,11,0
American_Crow_0068_25198.jpg,029.American_Crow,1,11,11,11,0,11,3,11,7,11,11,10,0,11,11,11,11,1,3,9,0,0,0,11,11,11,11,0
American_Crow_0074_25350.jpg,029.American_Crow,6,11,11,11,0,11,5,11,7,11,11,10,0,11,15,11,11,5,3,13,0,0,0,11,11,11,11,0
American_Crow_0080_25220.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,1,1,13,0,0,0,11,11,11,11,0
American_Crow_0081_25837.jpg,029.American_Crow,6,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,11,5,1,8,0,0,0,11,5,11,11,0
American_Crow_0085_25260.jpg,029.American_Crow,6,11,11,11,0,11,0,11,7,11,11,10,0,11,15,11,11,5,3,13,0,0,0,11,5,11,11,0
American_Crow_0088_25303.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,0,3,13,0,0,0,11,11,11,11,0
American_Crow_0093_25694.jpg,029.American_Crow,1,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,11,5,3,13,0,0,0,11,11,11,11,0
American_Crow_0094_25576.jpg,029.American_Crow,6,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,0,3,12,0,0,0,11,11,11,11,0
American_Crow_0099_25717.jpg,029.American_Crow,6,11,11,11,0,11,4,11,7,11,11,10,0,11,11,11,11,4,3,7,0,0,0,11,11,11,11,0
American_Crow_0101_25118.jpg,029.American_Crow,6,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,5,1,7,0,0,0,11,11,11,11,0
American_Crow_0102_25066.jpg,029.American_Crow,1,11,11,15,4,11,5,11,7,15,11,10,0,11,11,11,15,5,3,13,0,0,4,11,11,11,11,0
American_Crow_0104_25086.jpg,029.American_Crow,4,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,5,1,9,0,0,0,11,11,11,11,0
American_Crow_0105_25283.jpg,029.American_Crow,7,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,1,1,13,0,0,0,11,11,11,11,0
American_Crow_0107_25353.jpg,029.American_Crow,6,11,11,11,0,11,3,11,7,11,11,10,2,11,11,11,11,0,1,10,0,0,0,11,11,11,11,0
American_Crow_0109_25123.jpg,029.American_Crow,6,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,0,1,13,0,0,0,11,11,11,11,0
American_Crow_0110_25541.jpg,029.American_Crow,1,11,11,11,0,11,2,11,7,11,11,10,0,11,11,11,11,5,1,13,0,0,0,11,11,11,11,0
American_Crow_0117_25090.jpg,029.American_Crow,4,11,11,11,0,11,2,11,7,11,11,10,2,11,11,11,11,4,1,13,0,0,0,11,11,11,11,0
American_Crow_0119_25610.jpg,029.American_Crow,6,11,11,11,0,15,2,15,7,11,11,10,2,11,11,11,11,0,1,7,4,0,0,11,11,11,11,0
American_Crow_0122_25200.jpg,029.American_Crow,6,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,12,0,1,7,0,0,2,11,11,11,11,0
American_Crow_0124_25356.jpg,029.American_Crow,1,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,0,3,13,0,0,0,11,11,11,11,0
American_Crow_0130_25163.jpg,029.American_Crow,1,11,11,11,0,11,3,11,7,11,11,10,0,11,11,11,11,1,1,13,0,0,0,11,5,11,11,0
American_Crow_0131_25706.jpg,029.American_Crow,1,11,11,11,0,11,1,11,7,11,11,10,0,11,11,11,11,5,1,8,0,0,0,11,5,11,11,0
American_Crow_0136_25117.jpg,029.American_Crow,6,11,11,11,0,11,6,11,7,11,11,10,0,11,11,11,11,5,1,8,0,0,0,11,11,11,11,0
American_Crow_0137_25221.jpg,029.American_Crow,1,11,11,11,0,11,5,11,7,11,11,10,0,11,11,11,11,2,3,9,0,0,0,11,11,11,11,0
American_Goldfinch_0001_32306.jpg,047.American_Goldfinch,7,11,12,6,0,6,4,15,10,6,6,10,2,11,12,6,6,1,1,7,0,3,0,6,12,13,11,0
American_Goldfinch_0003_32236.jpg,047.American_Goldfinch,7,12,12,6,0,12,2,12,1,6,6,10,2,11,12,6,6,1,1,13,3,3,0,11,10,10,6,3
American_Goldfinch_0004_31903.jpg,047.American_Goldfinch,7,12,6,6,0,6,2,15,10,6,6,10,2,11,12,5,6,5,4,13,2,3,0,6,9,10,11,2
American_Goldfinch_0012_32338.jpg,047.American_Goldfinch,7,11,11,6,0,11,4,11,10,6,6,10,2,11,11,6,6,5,1,13,0,0,0,6,14,6,11,0
American_Goldfinch_0014_32154.jpg,047.American_Goldfinch,7,11,12,6,0,15,2,15,7,6,6,10,2,11,12,6,6,0,1,13,3,4,0,12,14,10,6,3
American_Goldfinch_0017_32272.jpg,047.American_Goldfinch,6,11,11,6,0,6,0,5,1,6,6,10,2,11,11,6,6,3,3,9,0,3,0,11,14,10,11,3
American_Goldfinch_0018_32324.jpg,047.American_Goldfinch,7,11,11,6,0,11,4,11,10,6,6,10,2,6,11,6,6,1,1,13,3,0,0,11,14,6,6,0
American_Goldfinch_0022_32111.jpg,047.American_Goldfinch,7,11,11,6,0,6,4,11,10,6,6,10,2,11,12,6,6,2,1,13,3,4,0,11,14,13,11,3
American_Goldfinch_0026_32222.jpg,047.American_Goldfinch,6,13,10,8,3,10,2,10,7,13,9,9,0,10,14,13,13,4,1,12,0,3,0,7,7,0,7,0
American_Goldfinch_0029_32218.jpg,047.American_Goldfinch,7,12,11,6,0,15,1,12,6,6,6,10,0,11,11,6,6,0,4,9,4,2,0,6,14,10,6,2
American_Goldfinch_0032_31922.jpg,047.American_Goldfinch,6,5,10,6,2,6,1,14,3,5,11,9,0,10,5,5,6,0,3,7,1,3,2,13,5,9,6,2
American_Goldfinch_0036_31910.jpg,047.American_Goldfinch,7,12,11,6,0,11,4,12,10,6,6,10,2,11,12,6,6,5,1,13,3,2,0,6,10,10,11,4
American_Goldfinch_0037_32071.jpg,047.American_Goldfinch,7,12,12,12,0,15,2,15,7,12,6,10,2,14,12,14,12,5,1,13,4,3,0,14,1,14,14,1
American_Goldfinch_0041_31969.jpg,047.American_Goldfinch,7,12,15,14,3,15,6,15,7,14,14,10,2,14,14,14,14,5,4,13,4,4,3,12,14,14,14,3
American_Goldfinch_0042_31979.jpg,047.American_Goldfinch,7,12,12,12,0,12,2,12,7,12,6,10,2,12,12,12,12,0,4,13,0,2,0,6,9,10,6,2
American_Goldfinch_0043_31993.jpg,047.American_Goldfinch,7,11,11,6,0,15,6,15,4,6,6,10,2,11,15,6,6,5,1,7,4,4,0,11,10,10,6,3
American_Goldfinch_0045_31974.jpg,047.American_Goldfinch,7,12,6,6,0,6,4,11,10,6,6,12,2,11,15,6,6,1,1,13,0,3,0,6,10,10,11,3
American_Goldfinch_0050_31913.jpg,047.American_Goldfinch,7,5,12,1,2,5,1,6,0,14,14,4,1,14,6,12,11,4,0,7,3,1,2,10,14,14,11,0
American_Goldfinch_0053_32359.jpg,047.American_Goldfinch,7,11,11,6,0,6,6,15,10,6,6,10,2,11,11,6,6,5,1,13,0,3,0,6,14,14,11,3
American_Goldfinch_0056_32169.jpg,047.American_Goldfinch,7,11,11,6,0,6,0,14,6,6,10,10,2,11,15,10,6,0,1,13,3,3,3,14,10,10,11,0
American_Goldfinch_0061_32281.jpg,047.American_Goldfinch,7,12,12,12,3,12,2,12,10,12,6,10,2,11,12,12,12,1,1,13,3,3,3,11,14,10,11,3
American_Goldfinch_0062_31921.jpg,047.American_Goldfinch,7,12,12,6,0,12,2,12,10,6,6,10,2,11,15,6,6,5,4,13,3,3,0,11,14,10,11,3
American_Goldfinch_0064_32142.jpg,047.American_Goldfinch,7,11,11,6,0,6,6,15,1,6,6,14,2,11,15,6,6,1,1,13,0,4,0,11,13,13,11,3
American_Goldfinch_0074_32265.jpg,047.American_Goldfinch,2,12,12,6,0,6,4,12,0,6,6,10,2,6,12,6,6,3,1,12,1,2,0,6,10,10,6,2
American_Goldfinch_0082_31890.jpg,047.American_Goldfinch,7,12,11,6,0,6,4,12,1,6,6,10,2,11,12,6,6,5,1,13,0,2,0,12,14,14,11,2
American_Goldfinch_0084_32295.jpg,047.American_Goldfinch,7,11,11,6,0,6,1,11,7,6,6,10,2,11,12,6,6,5,1,7,0,2,0,11,10,10,6,3
American_Goldfinch_0086_31887.jpg,047.American_Goldfinch,7,12,12,12,0,6,4,15,10,6,6,10,2,11,12,6,12,5,4,13,0,3,3,11,14,14,11,3
American_Goldfinch_0089_32152.jpg,047.American_Goldfinch,7,12,12,6,0,6,6,15,10,6,6,10,2,11,15,6,6,3,1,13,0,4,0,6,15,10,6,2
American_Goldfinch_0090_31893.jpg,047.American_Goldfinch,7,11,11,6,0,6,4,6,7,6,6,10,2,11,11,6,6,0,1,7,0,3,0,6,14,10,11,3
American_Goldfinch_0091_31938.jpg,047.American_Goldfinch,7,12,12,6,0,12,2,12,8,6,6,10,2,11,12,6,6,0,1,13,3,3,0,6,4,10,11,3
American_Goldfinch_0096_31876.jpg,047.American_Goldfinch,7,6,15,6,0,15,6,15,10,6,6,10,2,11,15,6,6,5,4,13,4,4,0,6,10,10,6,3
American_Goldfinch_0100_32183.jpg,047.American_Goldfinch,7,11,15,13,0,6,6,11,11,6,6,10,2,11,11,6,6,5,3,8,4,4,0,11,10,10,11,3
American_Goldfinch_0104_32540.jpg,047.American_Goldfinch,7,11,11,6,0,11,4,12,1,6,6,10,2,11,12,6,6,0,4,13,3,3,0,11,1,11,11,3
American_Goldfinch_0105_32238.jpg,047.American_Goldfinch,7,6,11,6,3,11,1,11,8,6,6,10,2,6,11,6,6,1,1,13,2,2,3,6,14,13,6,2
American_Goldfinch_0106_32182.jpg,047.American_Goldfinch,7,12,6,6,0,6,2,15,4,6,6,10,2,11,12,6,6,5,1,13,0,3,0,6,11,10,11,3
American_Goldfinch_0107_32618.jpg,047.American_Goldfinch,7,6,6,6,4,6,5,6,9,15,6,10,2,11,6,6,6,2,1,7,0,2,0,6,11,10,11,2
American_Goldfinch_0108_32974.jpg,047.American_Goldfinch,7,12,11,6,0,6,6,11,6,6,6,10,2,11,12,6,6,0,1,11,0,4,0,11,10,10,11,3
American_Goldfinch_0111_32022.jpg,047.American_Goldfinch,7,12,12,6,0,11,2,12,1,6,6,10,2,11,12,6,6,5,4,13,3,3,0,12,10,10,11,3
American_Goldfinch_0116_31943.jpg,047.American_Goldfinch,7,7,11,6,0,7,4,11,1,6,6,10,2,11,6,6,6,3,1,6,2,0,0,7,1,1,11,2
American_Goldfinch_0118_32210.jpg,047.American_Goldfinch,7,12,12,6,0,6,2,15,6,6,6,10,2,11,15,6,6,5,1,13,0,0,0,11,14,6,11,2
American_Goldfinch_0121_32725.jpg,047.American_Goldfinch,7,5,6,6,0,11,4,5,1,6,6,4,2,11,5,6,6,3,1,13,0,1,0,6,13,14,11,1
American_Goldfinch_0122_32186.jpg,047.American_Goldfinch,7,12,12,6,0,6,6,12,10,6,6,10,2,11,12,6,6,2,1,13,0,4,0,11,14,14,11,2
American_Goldfinch_0123_32505.jpg,047.American_Goldfinch,7,12,6,6,0,6,4,11,1,6,6,10,2,11,11,6,6,1,1,13,0,0,0,11,11,4,11,0
American_Goldfinch_0126_32480.jpg,047.American_Goldfinch,7,12,11,15,4,6,2,15,10,15,15,10,2,11,12,6,15,5,4,12,0,3,0,6,14,6,11,3
American_Goldfinch_0128_32333.jpg,047.American_Goldfinch,7,12,12,6,0,6,0,15,10,6,6,10,2,11,15,6,15,5,1,13,4,4,4,6,15,10,11,2
American_Goldfinch_0129_32625.jpg,047.American_Goldfinch,7,11,12,6,0,6,1,12,8,6,6,10,0,11,6,6,6,1,1,13,0,2,0,6,14,14,11,3
American_Goldfinch_0131_32911.jpg,047.American_Goldfinch,7,12,12,6,0,6,0,15,10,6,6,10,2,11,12,6,6,0,4,12,0,3,0,11,14,14,11,3
American_Goldfinch_0133_32802.jpg,047.American_Goldfinch,7,11,15,6,0,15,2,15,6,6,6,10,2,11,6,15,6,5,1,13,4,3,0,6,10,10,6,3
American_Goldfinch_0134_32409.jpg,047.American_Goldfinch,7,12,14,14,3,14,4,15,7,14,6,10,2,6,15,6,14,5,1,13,0,4,3,14,10,10,6,3
American_Goldfinch_0136_32277.jpg,047.American_Goldfinch,7,12,12,6,0,6,2,15,7,6,6,10,2,11,15,6,6,0,1,13,0,4,0,12,14,14,11,2
American_Redstart_0002_103723.jpg,109.American_Redstart,7,11,11,12,0,11,5,15,7,11,11,10,2,11,12,15,12,5,1,13,0,3,4,11,11,11,11,3
American_Redstart_0009_103974.jpg,109.American_Redstart,6,11,11,11,3,11,3,11,8,11,11,10,2,11,11,11,11,1,4,13,3,3,3,11,11,11,11,3
American_Redstart_0012_103385.jpg,109.American_Redstart,6,11,11,11,0,11,6,11,7,11,11,10,2,11,11,11,5,1,4,13,0,3,0,11,11,11,11,2
American_Redstart_0020_104027.jpg,109.American_Redstart,6,11,11,13,3,11,4,11,6,13,11,10,0,11,11,11,12,1,1,5,0,0,3,11,11,11,11,3
American_Redstart_0022_103701.jpg,109.American_Redstart,6,14,14,14,3,14,5,14,6,14,14,13,2,14,14,14,14,2,4,1,1,2,2,14,11,14,14,2
American_Redstart_0024_103042.jpg,109.American_Redstart,6,11,11,5,4,11,2,11,7,15,11,10,2,11,11,11,11,1,1,13,0,3,3,11,11,11,11,3
American_Redstart_0026_103729.jpg,109.American_Redstart,6,14,11,12,3,11,2,14,1,11,11,10,2,11,11,11,11,0,1,13,2,2,3,11,5,11,11,3
American_Redstart_0027_103168.jpg,109.American_Redstart,6,11,15,14,0,15,2,15,7,11,11,10,2,11,13,11,13,5,4,13,4,4,3,11,11,11,11,4
American_Redstart_0031_102890.jpg,109.American_Redstart,6,11,11,12,0,15,2,15,7,11,11,10,2,11,11,11,12,5,1,13,4,3,3,11,1,1,11,3
American_Redstart_0033_103783.jpg,109.American_Redstart,6,11,11,15,0,11,2,11,7,11,15,10,0,11,11,11,15,5,1,13,0,3,4,11,11,11,11,3
American_Redstart_0034_102866.jpg,109.American_Redstart,6,6,12,12,3,15,2,15,7,11,11,10,2,11,11,11,12,2,4,10,4,3,0,12,14,11,11,1
American_Redstart_0035_103017.jpg,109.American_Redstart,7,13,4,13,0,13,2,13,7,13,13,3,2,13,13,13,13,4,1,7,2,0,0,11,13,14,5,2
American_Redstart_0036_103231.jpg,109.American_Redstart,6,11,15,12,3,15,2,15,7,12,11,10,2,11,11,11,12,5,1,13,4,3,0,12,5,11,11,3
American_Redstart_0038_103278.jpg,109.American_Redstart,6,11,13,11,0,11,2,11,1,1,11,10,2,11,10,5,4,0,1,12,0,3,3,11,14,11,11,2
American_Redstart_0041_103717.jpg,109.American_Redstart,7,11,11,12,3,14,2,11,6,11,11,10,2,11,11,14,12,4,1,13,3,3,3,12,11,11,11,3
